product_ID,sentence_ID,review_ID,cleaned_sentence,aspect_span,opinion_span,cleaned_opinion_span,sentiment,category
9494493,6,94944936,"색: 보시는 그대로 네이비 색이고요 네, 그냥 보시는 그대로입니다 존예예요",색,존예예요,존예예요,POS,색
9494493,7,94944937,매치: 이청바지 저 청바지 다 잘어울려요,매치:,이청바지 저 청바지 다 잘어울려요,이청바지 저 청바지 다 잘어울려요,POS,매치
33402359,1,334023591,너무 예쁜 폼과 부드러운 기모 좋은 박음질에 너무 만족스러웠습니다,폼,너무 예쁜,너무 예쁜,POS,폼
33402359,1,334023591,너무 예쁜 폼과 부드러운 기모 좋은 박음질에 너무 만족스러웠습니다,기모,부드러운,부드러운,POS,기모
33402359,1,334023591,너무 예쁜 폼과 부드러운 기모 좋은 박음질에 너무 만족스러웠습니다,박음질,좋은,좋은,POS,박음질
33402359,2,334023592,그래서 이번에도 믿고 구매했는데 너무너무 예쁜 핏입니다,핏,너무너무 예쁜,너무너무 예쁜,POS,핏
33402359,3,334023593,딱 아방하면서도 여리여리한 그런 맨투맨 핏입니다.,핏,아방하면서도,아방하면서도,POS,핏
33402359,3,334023593,딱 아방하면서도 여리여리한 그런 맨투맨 핏입니다.,핏,여리여리한,여리여리한,POS,핏
33402359,3,334023593,딱 아방하면서도 여리여리한 그런 맨투맨 핏입니다.,핏,맨투맨,맨투맨,POS,핏
33402359,4,334023594,박음질도 너무 좋고 두께감도 너무 만족스럽습니다,박음질도,너무 좋고,너무 좋고,POS,박음질
33402359,4,334023594,박음질도 너무 좋고 두께감도 너무 만족스럽습니다,두께감도,너무 만족스럽습니다,너무 만족스럽습니다,POS,두께
33402359,5,334023595,또한 자수가 너무 예쁘게 박혀있어서 가격대비 너무너무 만족스러운 제품인 것 같습니다,자수가,너무 예브게 박혀있어서,너무 예브게 박혀있어서,POS,자수
33402359,5,334023595,또한 자수가 너무 예쁘게 박혀있어서 가격대비 너무너무 만족스러운 제품인 것 같습니다,가격대비,너무너무 만족스러운,너무너무 만족스러운,POS,가격 대비
33402359,6,334023596,시착 후 탈의시에 정전기가 어마어마하게 납니다.,정전기가,어아어마하게,어아어마하게,POS,정전기
33402359,7,334023597,내부 기모가 털빠짐이 심할 뿐더라 정전기도 심하니 꼭 세탁 후 입으세요,기모가,털빠짐이 심할 뿐더라,털빠짐이 심할 뿐더라,NEG,기모
33402359,7,334023597,내부 기모가 털빠짐이 심할 뿐더라 정전기도 심하니 꼭 세탁 후 입으세요,정전기도,심하니,심하니,NEG,정전기
3590732,1,35907321,완전히 쫙 내리면 제 키에서 엉덩이를 가리고 살짝 올려서 박시한 포인트를 내기 좋은 기장이었어요!,기장,박시한 포인트를 내기 좋은,박시한 포인트를 내기 좋은,POS,기장
3590732,2,35907322,소매길이도 넉넉해서 너무 마음에 들었어요,소매길이도,넉넉해서,넉넉해서,POS,길이
3590732,3,35907323,색도 너무 네이비색!! 이런 거 아니었고 무난하게 잘 코디할 수 있는 남색 같은 느낌이었어요,느낌,무난하게 잘 코디할 수 있는 남색 같은,무난하게 잘 코디할 수 있는 남색 같은,POS,느낌
3590732,4,35907324,안에 기모가 엄청 두꺼운 기모가 아니라 포근한 기모라서 날씨 좋은 날에 입고 나갔는데 너무 덥지도 춥지도 않더라고요,기모라서,엄청 두꺼운 기모가 아니라 포근한,엄청 두꺼운 기모가 아니라 포근한,POS,기모
3590732,4,35907324,안에 기모가 엄청 두꺼운 기모가 아니라 포근한 기모라서 날씨 좋은 날에 입고 나갔는데 너무 덥지도 춥지도 않더라고요,기모라서,너무 덥지도 춥지도 않더라고요,너무 덥지도 춥지도 않더라고요,POS,기모
3590732,5,35907325,배송은 입고된 이후 2일 이내로 도착했습니다 빠른 배송 너무 맘에 들었어요 포장도 터진 곳 없이 깨끗하게 잘 왔습니다,배송은,입고된 이후 2일 이내로 도착,입고된 이후 2일 이내로 도착,NEU,배송
3590732,5,35907325,배송은 입고된 이후 2일 이내로 도착했습니다 빠른 배송 너무 맘에 들었어요 포장도 터진 곳 없이 깨끗하게 잘 왔습니다,배송,빠른,빠른,POS,배송
3590732,5,35907325,배송은 입고된 이후 2일 이내로 도착했습니다 빠른 배송 너무 맘에 들었어요 포장도 터진 곳 없이 깨끗하게 잘 왔습니다,포장도,터진 곳 없이 깨끗하게 잘,터진 곳 없이 깨끗하게 잘,POS,포장
4607492,1,46074921,근데 어깨 쪽이 좀 넓어보이는 경향이 있어서 덩치가 커보이기 싫으신 분들은 정사이즈 추천해드려요.,어깨 쪽이,좀 넓어보이는 경향,좀 넓어보이는 경향,NEG,어깨 쪽
4607492,2,46074922,기모가 따로 없어서 지금 9월초에 단독으로 입기에도 괜찮은거 같아요.,단독으로 입기,괜찮은 거 같아요,괜찮은 거 같아요,POS,단독
4607492,3,46074923,학교갈 땐 청바지에 입어도 되고 밤에 산책할 땐 레깅스랑 스타일링 해서 다양하게 입는 것도 좋은 방법인거 같아요!!,스타일링,다양하게 입는 것도 좋은,다양하게 입는 것도 좋은,POS,스타일링
4607492,4,46074924,목 부분이 답답해 보이는 경향이 있고 현재(9월초) 계절감에 입기엔 두꺼운 경향이 있지만 자주 손이 갈 거 같은 옷이에요.,목 부분이,답답해 보이는 경향,답답해 보이는 경향,NEG,목 부분
4579122,1,45791221,맨투맨원피스처럼 여리여리하게 오버핏으로 입고싶어서 2XL로 시켰어요!,핏,여리여리하게,여리여리하게,POS,핏
4579122,1,45791221,맨투맨원피스처럼 여리여리하게 오버핏으로 입고싶어서 2XL로 시켰어요!,핏,오버핏,오버핏,NEU,핏
4579122,2,45791222,"170인 제 키 기준으로 기장은 엉덩이를 정말 아슬아슬하게 겨우 가릴 길이였고, 남성분들도 입기에 무리없을 사이즈에요",길이,기장은 엉덩이를 정말 아슬아슬하게 겨우 가릴,기장은 엉덩이를 정말 아슬아슬하게 겨우 가릴,NEU,길이
4579122,2,45791222,"170인 제 키 기준으로 기장은 엉덩이를 정말 아슬아슬하게 겨우 가릴 길이였고, 남성분들도 입기에 무리없을 사이즈에요",사이즈,남성분들도 입기에 무리없을,남성분들도 입기에 무리없을,NEU,사이즈
4579122,3,45791223,그리고 기모가 있어서 두께감이 도톰해 좀더 아방핏이 연출되는 것 같아요!,기모가,있어서,있어서,NEU,기모
4579122,3,45791223,그리고 기모가 있어서 두께감이 도톰해 좀더 아방핏이 연출되는 것 같아요!,두께감이,도톰해,도톰해,NEU,두께 감
4579122,4,45791224,저는 제트블랙컬러를 선택 하였는데 정말 블랙의 정석이자 무난한 색인 블랙 그 자체의 색이에요,색,정말 블랙의 정석이자,정말 블랙의 정석이자,POS,색
4579122,4,45791224,저는 제트블랙컬러를 선택 하였는데 정말 블랙의 정석이자 무난한 색인 블랙 그 자체의 색이에요,색,무난한 색인 블랙 그자체의,무난한 색인 블랙 그자체의,POS,색
4579122,5,45791225,"기모맨투맨에 오버사이즈면 부해보이기 쉬운데 검은색은 부해보이는것도 막아주고, 다른 옷들과의 매치도 쉬워서 좋은것같아요!",매치도,쉬워서 좋은것같아요!,쉬워서 좋은것같아요!,POS,매치
4579122,6,45791226,"주문하고 다음날쯤에 발송되었다고 연락이 왔고, 이틀정도만에 바로 배송받아볼 수 있었어요",배송,이틀정도만에 바로,이틀정도만에 바로,POS,배송
4579122,7,45791227,남녀공용이라 사이즈가 넉넉해서 158cm인 저한테는 s도 충분했을 것 같아요.,사이즈가,넉넉해서,넉넉해서,POS,사이즈
4579122,8,45791228,"오버핏도 옷마다 핏이 달라지는데, 그레이버 맨투맨은 오버핏도 딱 예쁘게 떨어져서 정말 마음에 들었어요",핏,오버핏도 딱 예쁘게 떨어져서,오버핏도 딱 예쁘게 떨어져서,POS,핏
4579122,9,45791229,"데일리하게 롱팬츠랑 스타일링해도 잘 어울리고, 청바지랑 함께 입어도 정말 예쁠 것 같아요",스타일링해도,"잘 어울리고,","잘 어울리고,",POS,스타 일링 해도
4579122,10,457912210,"엘보우에 있는 뽀짝한 플라워 프린팅도 맨투맨 디자인에 심심하지 않게 그려져 있고, 또 다른 매력 포인트인 화이트클립도 너무 귀엽게 어디에나 매치할 수 있을 것 같아요",프린팅도,엘보우에 있는 뽀짝한 플라워,엘보우에 있는 뽀짝한 플라워,POS,프린팅
4579122,10,457912210,"엘보우에 있는 뽀짝한 플라워 프린팅도 맨투맨 디자인에 심심하지 않게 그려져 있고, 또 다른 매력 포인트인 화이트클립도 너무 귀엽게 어디에나 매치할 수 있을 것 같아요",매치할,화이트클립도 너무 귀엽게 어디에나,화이트클립도 너무 귀엽게 어디에나,POS,매치
11522427,1,115224271,처음 받고 옷 사진 찍으면서 봤는데 안에 기모가 엄청 부드러워서 옷이 얇은데 따뜻했어오!,기모가,엄청 부드러워서,엄청 부드러워서,POS,기모
11522427,2,115224272,맨투맨 자체가 너무 이쁘고 색도 이뻐서 하나 빠질게 엄 는 제품이었습니다..,색도,이뻐서,이뻐서,POS,색
5176166,1,51761661,"가오리핏으로 떨어져서 아방한 느낌이 나고, 소매는 손등 반 정도 덮을 정도로 떨어지고 총장 약간 애매했어용!",느낌이,가오리핏으로 떨어져서 아방한,가오리핏으로 떨어져서 아방한,POS,느낌
5176166,2,51761662,엉덩이 1/3 덮는데 시보리 부분을 접어 코디하면 딱 다리 보이게 코디 할 수 있을 듯!,코디,다리 보이게,다리 보이게,NEU,코디
5176166,3,51761663,반집업 디자인인데 집업 목부분이 굉장히 넉넉해요,집업 목부분,굉장히 넉넉해요,굉장히 넉넉해요,POS,집업 목 부분
5176166,4,51761664,그렇기 때문에 바람불때의 보온성은 모르겠으나 목 답답한거 싫어하시는 분들에게 딱인 편한함 왼쪽 가슴에 조그맣게 레터링로고 있어용,보온성은,모르겠으나,모르겠으나,NEU,보온 성은
5176166,4,51761664,그렇기 때문에 바람불때의 보온성은 모르겠으나 목 답답한거 싫어하시는 분들에게 딱인 편한함 왼쪽 가슴에 조그맣게 레터링로고 있어용,편한함,목 답답한거 싫어하시는 분들에게 딱인,목 답답한거 싫어하시는 분들에게 딱인,POS,함
5176166,4,51761664,그렇기 때문에 바람불때의 보온성은 모르겠으나 목 답답한거 싫어하시는 분들에게 딱인 편한함 왼쪽 가슴에 조그맣게 레터링로고 있어용,레터링로고,있어용,있어용,NEU,레터링로고
5176166,5,51761665,소매와 허리 밑단 시보리도 탄탄한 편이지만 오버핏으로 나온 옷이기 때문에 꽉조이진 않습니당 가을에 단독으로 입거나 겨울에 아우터 안에 입기 좋아요,시보리도,탄탄한 편이지만,탄탄한 편이지만,NEU,보리
5176166,6,51761666,배송은 목요일에 주문하고 월요일에 집에 도착했어요!,배송은,목요일에 주문하고 월요일에 집에 도착했어요!,목요일에 주문하고 월요일에 집에 도착했어요!,NEU,배송
5176166,7,51761667,새옷 냄새(공장냄새)가 굉장히 심해서 새옷냄새 불호인 저는 한번 빨고 입을 수 밖에 없었습니당..,냄새,굉장히 심해서,굉장히 심해서,NEG,냄새
5721861,8,57218618,완전 귀엽고 재질도 부드러워서 안에 이너 안 입고 그냥 입어도 괜찮아요 저 완전 예민해서 택 까끌까끌한 옷들 엄청 싫어해서 다 떼는데 이 옷은 택이 전혀 안 거슬려서 감동했습니다,재질도,부드러워서,부드러워서,POS,재질
5721861,8,57218618,완전 귀엽고 재질도 부드러워서 안에 이너 안 입고 그냥 입어도 괜찮아요 저 완전 예민해서 택 까끌까끌한 옷들 엄청 싫어해서 다 떼는데 이 옷은 택이 전혀 안 거슬려서 감동했습니다,택이,전혀 안 거슬려서,전혀 안 거슬려서,POS,택
5721861,9,57218619,재질 특성상 보풀이 잘 생긴다,보풀이,잘 생긴다,잘 생긴다,POS,보풀
5721861,10,572186110,색감은 사진과 좀 다르다,색감은,사진과 좀 다르다,사진과 좀 다르다,NEG,색
5721861,11,572186111,키 크시고 어깨 좀 있으신분들에게는 여리여리 오버핏 느낌은 안납니다,핏,여리여리 오버핏 느낌은 안납니다,여리여리 오버핏 느낌은 안납니다,NEG,핏
5721861,12,572186112,"그냥 정핏, 레귤러 핏 또는 그보다 아주 살짝 큰 정도입니다",핏,"정핏, 레귤러 핏 또는 그보다 아주 살짝 큰 정도입니다","정핏, 레귤러 핏 또는 그보다 아주 살짝 큰 정도입니다",NEU,핏
39826956,1,398269561,<배송>오늘 사고 내일 받자! 주문한지 몇시간만에 발송해주셔서 빠르게 받았습니당,배송,빠르게 받았습니당,빠르게 받았습니당,POS,배송
39826956,2,398269562,화면과 색깔이 똑같아요,색깔이,화면과 색깔이 똑같아요,화면과 색깔이 똑같아요,POS,색
39826956,3,398269563,귀엽고 상큼한 크림 레몬색 브이넥인데 안에 스트레치 처리가 되어 있어서 목 늘어날 걱정 없고 크롭 기장으로 치마 입을때 안에 넣입 안해도 돼서 배가 나와 보이는 등 부해보이지 않아요,색,귀엽고 상큼한 크림 레몬색 브이넥인데,귀엽고 상큼한 크림 레몬색 브이넥인데,POS,색
39826956,3,398269563,귀엽고 상큼한 크림 레몬색 브이넥인데 안에 스트레치 처리가 되어 있어서 목 늘어날 걱정 없고 크롭 기장으로 치마 입을때 안에 넣입 안해도 돼서 배가 나와 보이는 등 부해보이지 않아요,목,늘어날 걱정 없고,늘어날 걱정 없고,POS,목
39826956,4,398269564,제가 자주 입는 티와 비교했을때 팔길이는 살짝 긴편이고 몸통길이는 165cm 기준 배꼽 바로 위에 옵니다.,팔길이,살짝 긴편이고,살짝 긴편이고,NEU,길이
39826956,4,398269564,제가 자주 입는 티와 비교했을때 팔길이는 살짝 긴편이고 몸통길이는 165cm 기준 배꼽 바로 위에 옵니다.,몸통길이,165cm 기준 배꼽 바로 위에 옵니다.,165cm 기준 배꼽 바로 위에 옵니다.,NEU,몸통 길이
39826956,5,398269565,55 평균 사이즈에 키가 있는 편이라 사이즈 고민 정말 많이 했는데 적당히 넉넉하니 좋아요,사이즈,적당히 넉넉하니 좋아요,적당히 넉넉하니 좋아요,POS,사이즈
4835847,1,48358471,저는 오버핏으로 입고 싶어서 XL를 받았는데 생각보다 훨씬 더 커서 당황했지만 평소에 M을 입는데도 핏이 되게 예쁘게 떨어져서 좋았습니다.,핏이,되게 예쁘게 떨어져서 좋았습니다.,되게 예쁘게 떨어져서 좋았습니다.,POS,핏
4835847,2,48358472,맨투맨 안에 기모 안감이 있어서 정말 따뜻했고 부드러웠습니다.,기모,정말 따뜻했고 부드러웠습니다.,정말 따뜻했고 부드러웠습니다.,POS,기모
4835847,3,48358473,소재도 폐페트병을 가지고 제조한 Recycle Yarn 이여서 친환경적이고 획기적이라고 생각하여 환경을 생각해서도 정말 좋은 옷이라고 생각했습니다!,소재,친환경적이고 획기적이라고 생각하여,친환경적이고 획기적이라고 생각하여,POS,소재
